a = 8, b = 5, n = 4000, Motif_Counting_second_paper = 51.0% (113sec), Expansion_algorithm = 51.0% (25sec), Spectral_k_means = 68.0% (39sec), 
a = 9, b = 5, n = 4000, Motif_Counting_second_paper = 87.0% (127sec), Expansion_algorithm = 51.0% (32sec), Spectral_k_means = 79.0% (38sec), 
a = 10, b = 5, n = 4000, Motif_Counting_second_paper = 95.0% (141sec), Expansion_algorithm = 52.0% (46sec), Spectral_k_means = 75.0% (41sec), 
a = 11, b = 5, n = 4000, Motif_Counting_second_paper = 90.0% (155sec), Expansion_algorithm = 54.0% (69sec), Spectral_k_means = 75.0% (38sec), 
a = 12, b = 5, n = 4000, Motif_Counting_second_paper = 92.0% (171sec), Expansion_algorithm = 60.0% (124sec), Spectral_k_means = 84.0% (39sec), 
a = 13, b = 5, n = 4000, Motif_Counting_second_paper = 98.0% (186sec), Expansion_algorithm = 76.0% (194sec), Spectral_k_means = 84.0% (40sec), 
a = 14, b = 5, n = 4000, Motif_Counting_second_paper = 90.0% (203sec), Expansion_algorithm = 93.0% (163sec), Spectral_k_means = 90.0% (41sec), 
a = 15, b = 5, n = 4000, Motif_Counting_second_paper = 95.0% (221sec), Expansion_algorithm = 100.0% (94sec), Spectral_k_means = 87.0% (44sec), 
a = 16, b = 5, n = 4000, Motif_Counting_second_paper = 90.0% (239sec), Expansion_algorithm = 99.0% (90sec), Spectral_k_means = 90.0% (41sec), 
a = 17, b = 5, n = 4000, Motif_Counting_second_paper = 98.0% (260sec), Expansion_algorithm = 100.0% (96sec), Spectral_k_means = 95.0% (40sec), 
a = 18, b = 5, n = 4000, Motif_Counting_second_paper = 98.0% (278sec), Expansion_algorithm = 100.0% (104sec), Spectral_k_means = 98.0% (41sec), 
a = 19, b = 5, n = 4000, Motif_Counting_second_paper = 93.0% (301sec), Expansion_algorithm = 100.0% (111sec), Spectral_k_means = 100.0% (43sec), 
a = 20, b = 5, n = 4000, Motif_Counting_second_paper = 95.0% (320sec), Expansion_algorithm = 100.0% (122sec), Spectral_k_means = 98.0% (47sec), 
a = 10, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (215sec), Expansion_algorithm = 51.0% (32sec), Spectral_k_means = 50.0% (34sec), 
a = 11, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (237sec), Expansion_algorithm = 51.0% (35sec), Spectral_k_means = 51.0% (55sec), 
a = 12, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (260sec), Expansion_algorithm = 51.0% (37sec), Spectral_k_means = 56.0% (148sec), 
a = 13, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (282sec), Expansion_algorithm = 51.0% (41sec), Spectral_k_means = 83.0% (86sec), 
a = 14, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (304sec), Expansion_algorithm = 51.0% (48sec), Spectral_k_means = 98.0% (50sec), 
a = 15, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (327sec), Expansion_algorithm = 52.0% (63sec), Spectral_k_means = 97.0% (49sec), 
a = 16, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (348sec), Expansion_algorithm = 52.0% (81sec), Spectral_k_means = 98.0% (47sec), 
a = 17, b = 10, n = 4000, Motif_Counting_second_paper = 50.0% (374sec), Expansion_algorithm = 55.0% (110sec), Spectral_k_means = 100.0% (46sec), 
a = 18, b = 10, n = 4000, Motif_Counting_second_paper = 65.0% (397sec), Expansion_algorithm = 56.0% (142sec), Spectral_k_means = 100.0% (49sec), 
a = 19, b = 10, n = 4000, Motif_Counting_second_paper = 95.0% (422sec), Expansion_algorithm = 60.0% (206sec), Spectral_k_means = 98.0% (50sec), 
a = 20, b = 10, n = 4000, Motif_Counting_second_paper = 98.0% (448sec), Expansion_algorithm = 70.0% (305sec), Spectral_k_means = 100.0% (50sec), 
a = 21, b = 10, n = 4000, Motif_Counting_second_paper = 98.0% (473sec), Expansion_algorithm = 91.0% (377sec), Spectral_k_means = 100.0% (54sec), 
a = 22, b = 10, n = 4000, Motif_Counting_second_paper = 95.0% (474sec), Expansion_algorithm = 98.0% (307sec), Spectral_k_means = 100.0% (56sec), 
a = 23, b = 10, n = 4000, Motif_Counting_second_paper = 98.0% (494sec), Expansion_algorithm = 100.0% (158sec), Spectral_k_means = 100.0% (57sec), 
a = 24, b = 10, n = 4000, Motif_Counting_second_paper = 98.0% (524sec), Expansion_algorithm = 100.0% (134sec), Spectral_k_means = 100.0% (60sec), 
a = 25, b = 10, n = 4000, Motif_Counting_second_paper = 95.0% (560sec), Expansion_algorithm = 100.0% (137sec), Spectral_k_means = 100.0% (60sec), 
a = 20, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (802sec), Expansion_algorithm = 51.0% (81sec), Spectral_k_means = 51.0% (107sec), 
a = 21, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (848sec), Expansion_algorithm = 51.0% (84sec), Spectral_k_means = 51.0% (190sec), 
a = 22, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (891sec), Expansion_algorithm = 51.0% (86sec), Spectral_k_means = 51.0% (219sec), 
a = 23, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (932sec), Expansion_algorithm = 51.0% (91sec), Spectral_k_means = 55.0% (237sec), 
a = 24, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (973sec), Expansion_algorithm = 51.0% (95sec), Spectral_k_means = 60.0% (208sec), 
a = 25, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1016sec), Expansion_algorithm = 51.0% (102sec), Spectral_k_means = 100.0% (79sec), 
a = 26, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1058sec), Expansion_algorithm = 51.0% (114sec), Spectral_k_means = 100.0% (81sec), 
a = 27, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1105sec), Expansion_algorithm = 53.0% (147sec), Spectral_k_means = 100.0% (81sec), 
a = 28, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1151sec), Expansion_algorithm = 53.0% (180sec), Spectral_k_means = 100.0% (83sec), 
a = 29, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1194sec), Expansion_algorithm = 55.0% (229sec), Spectral_k_means = 98.0% (87sec), 
a = 30, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1241sec), Expansion_algorithm = 58.0% (304sec), Spectral_k_means = 100.0% (83sec), 
a = 31, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1285sec), Expansion_algorithm = 62.0% (337sec), Spectral_k_means = 100.0% (87sec), 
a = 32, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1328sec), Expansion_algorithm = 69.0% (469sec), Spectral_k_means = 100.0% (92sec), 
a = 33, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1375sec), Expansion_algorithm = 78.0% (668sec), Spectral_k_means = 100.0% (94sec), 
a = 34, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1428sec), Expansion_algorithm = 87.0% (709sec), Spectral_k_means = 100.0% (97sec), 
a = 35, b = 20, n = 4000, Motif_Counting_second_paper = 50.0% (1470sec), Expansion_algorithm = 97.0% (581sec), Spectral_k_means = 100.0% (97sec), 
a = 2, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (12sec), Expansion_algorithm = 50.0% (3sec), Spectral_k_means = 50.0% (8sec), 
a = 3, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (16sec), Expansion_algorithm = 51.0% (4sec), Spectral_k_means = 50.0% (7sec), 
a = 4, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (20sec), Expansion_algorithm = 51.0% (6sec), Spectral_k_means = 50.0% (7sec), 
a = 5, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (24sec), Expansion_algorithm = 51.0% (9sec), Spectral_k_means = 62.0% (14sec), 
a = 6, b = 2, n = 5000, Motif_Counting_second_paper = 51.0% (30sec), Expansion_algorithm = 52.0% (15sec), Spectral_k_means = 61.0% (15sec), 
a = 7, b = 2, n = 5000, Motif_Counting_second_paper = 54.0% (37sec), Expansion_algorithm = 56.0% (28sec), Spectral_k_means = 64.0% (16sec), 
a = 8, b = 2, n = 5000, Motif_Counting_second_paper = 63.0% (44sec), Expansion_algorithm = 78.0% (59sec), Spectral_k_means = 72.0% (17sec), 
a = 9, b = 2, n = 5000, Motif_Counting_second_paper = 79.0% (51sec), Expansion_algorithm = 88.0% (40sec), Spectral_k_means = 77.0% (19sec), 
a = 10, b = 2, n = 5000, Motif_Counting_second_paper = 80.0% (58sec), Expansion_algorithm = 100.0% (38sec), Spectral_k_means = 70.0% (21sec), 
a = 11, b = 2, n = 5000, Motif_Counting_second_paper = 90.0% (64sec), Expansion_algorithm = 100.0% (44sec), Spectral_k_means = 72.0% (21sec), 
a = 12, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (72sec), Expansion_algorithm = 100.0% (50sec), Spectral_k_means = 86.0% (22sec), 
a = 13, b = 2, n = 5000, Motif_Counting_second_paper = 95.0% (80sec), Expansion_algorithm = 100.0% (57sec), Spectral_k_means = 77.0% (22sec), 
a = 14, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (88sec), Expansion_algorithm = 100.0% (65sec), Spectral_k_means = 90.0% (21sec), 
